frame,video_time_s,object,source,confidence,distance_m,closing_speed_mps,ttc_s,lane_overlap,in_lane,risk,action,incident_image
344,11.471,car,yolo11n,0.8419,9.9,0.0,,0.0,False,SAFE,car OUTSIDE VEHICLE LANE,
344,11.471,car,yolo11n,0.6587,20.72,0.0,,0.0,False,SAFE,car OUTSIDE VEHICLE LANE,
344,11.471,car,yolo11n,0.6118,48.77,42.482,1.148,0.0,False,SAFE,car OUTSIDE VEHICLE LANE,
344,11.471,car,yolo11n,0.5821,48.89,23.24,2.104,0.0,False,SAFE,car OUTSIDE VEHICLE LANE,
344,11.471,car,yolo11n,0.4737,20.92,0.0,,1.0,True,SAFE,car AT SAFE DISTANCE,
344,11.471,car,yolo11n,0.3936,56.03,0.0,,1.0,True,SAFE,car AT SAFE DISTANCE,
346,11.538,car,yolo11n,0.8274,66.32,0.0,,0.0,False,SAFE,car OUTSIDE VEHICLE LANE,
346,11.538,car,yolo11n,0.7613,20.7,0.0,,0.0,False,SAFE,car OUTSIDE VEHICLE LANE,
346,11.538,car,yolo11n,0.7487,10.24,0.0,,0.0,False,SAFE,car OUTSIDE VEHICLE LANE,
346,11.538,car,yolo11n,0.6628,46.4,40.745,1.139,0.0,False,SAFE,car OUTSIDE VEHICLE LANE,
346,11.538,car,yolo11n,0.6326,46.48,26.539,1.751,0.0,False,SAFE,car OUTSIDE VEHICLE LANE,
346,11.538,car,yolo11n,0.4349,21.34,0.0,,1.0,True,SAFE,car AT SAFE DISTANCE,
346,11.538,car,yolo11n,0.3285,55.59,1.307,42.546,1.0,True,SAFE,car AT SAFE DISTANCE,
348,11.605,car,yolo11n,0.8466,20.45,0.0,,0.0,False,SAFE,car OUTSIDE VEHICLE LANE,
348,11.605,car,yolo11n,0.8219,64.11,0.0,,0.0,False,SAFE,car OUTSIDE VEHICLE LANE,
348,11.605,car,yolo11n,0.7863,10.59,0.0,,0.0,False,SAFE,car OUTSIDE VEHICLE LANE,
348,11.605,car,yolo11n,0.6592,43.94,39.973,1.099,0.0,False,SAFE,car OUTSIDE VEHICLE LANE,
348,11.605,car,yolo11n,0.6003,22.03,0.0,,1.0,True,SAFE,car AT SAFE DISTANCE,
348,11.605,car,yolo11n,0.5534,43.58,27.974,1.558,0.0,False,SAFE,car OUTSIDE VEHICLE LANE,
350,11.672,car,yolo11n,0.8272,20.41,0.0,,0.0,False,SAFE,car OUTSIDE VEHICLE LANE,
350,11.672,car,yolo11n,0.7673,11.01,0.0,,0.0,False,SAFE,car OUTSIDE VEHICLE LANE,
350,11.672,car,yolo11n,0.5996,41.93,38.334,1.094,0.0,False,SAFE,car OUTSIDE VEHICLE LANE,
350,11.672,car,yolo11n,0.5992,30.73,0.0,,1.0,True,SAFE,car AT SAFE DISTANCE,
350,11.672,car,yolo11n,0.5482,22.64,0.0,,1.0,True,SAFE,car AT SAFE DISTANCE,
350,11.672,car,yolo11n,0.3761,56.18,2.53,22.204,1.0,True,SAFE,car AT SAFE DISTANCE,
350,11.672,car,yolo11n,0.3166,42.11,28.017,1.503,0.0,False,SAFE,car OUTSIDE VEHICLE LANE,
352,11.738,car,yolo11n,0.8785,18.53,0.0,,0.0,False,SAFE,car OUTSIDE VEHICLE LANE,
352,11.738,car,yolo11n,0.8615,11.4,0.0,,0.0,False,SAFE,car OUTSIDE VEHICLE LANE,
352,11.738,car,yolo11n,0.8195,20.26,0.0,,0.0,False,SAFE,car OUTSIDE VEHICLE LANE,
352,11.738,car,yolo11n,0.6517,30.73,0.0,,1.0,True,SAFE,car AT SAFE DISTANCE,
352,11.738,car,yolo11n,0.5655,40.22,36.52,1.101,0.0,False,SAFE,car OUTSIDE VEHICLE LANE,
352,11.738,car,yolo11n,0.4696,23.37,0.0,,1.0,True,SAFE,car AT SAFE DISTANCE,
352,11.738,car,yolo11n,0.313,55.69,5.06,11.005,1.0,True,SAFE,car AT SAFE DISTANCE,
354,11.805,car,yolo11n,0.9142,18.26,0.0,,0.0,False,SAFE,car OUTSIDE VEHICLE LANE,
354,11.805,car,yolo11n,0.8452,20.17,0.25,80.714,0.0,False,SAFE,car OUTSIDE VEHICLE LANE,
354,11.805,car,yolo11n,0.8251,11.82,0.0,,0.0,False,SAFE,car OUTSIDE VEHICLE LANE,
354,11.805,car,yolo11n,0.71,30.73,0.0,,1.0,True,SAFE,car AT SAFE DISTANCE,
354,11.805,car,yolo11n,0.6784,38.06,39.284,0.969,0.0,False,SAFE,car OUTSIDE VEHICLE LANE,
354,11.805,car,yolo11n,0.3109,24.19,0.0,,1.0,True,SAFE,car AT SAFE DISTANCE,
356,11.872,car,yolo11n,0.9002,17.67,6.447,2.741,0.0,False,SAFE,car OUTSIDE VEHICLE LANE,
356,11.872,car,yolo11n,0.8571,20.34,0.878,23.161,0.0,False,SAFE,car OUTSIDE VEHICLE LANE,
356,11.872,car,yolo11n,0.8473,12.18,0.0,,0.0,False,SAFE,car OUTSIDE VEHICLE LANE,
356,11.872,car,yolo11n,0.557,37.34,32.279,1.157,0.0,False,SAFE,car OUTSIDE VEHICLE LANE,
356,11.872,car,yolo11n,0.5417,30.73,0.0,,1.0,True,SAFE,car AT SAFE DISTANCE,
356,11.872,car,yolo11n,0.3854,56.24,2.932,19.181,1.0,True,SAFE,car AT SAFE DISTANCE,
358,11.938,car,yolo11n,0.9194,16.87,8.297,2.033,0.0,False,SAFE,car OUTSIDE VEHICLE LANE,
358,11.938,car,yolo11n,0.8447,12.99,1.688,7.697,0.0,False,SAFE,car OUTSIDE VEHICLE LANE,
358,11.938,car,yolo11n,0.7776,20.11,1.307,15.391,0.0,False,SAFE,car OUTSIDE VEHICLE LANE,
358,11.938,car,yolo11n,0.6339,36.87,25.489,1.446,0.0,False,SAFE,car OUTSIDE VEHICLE LANE,
358,11.938,car,yolo11n,0.4711,30.73,0.0,,1.0,True,SAFE,car AT SAFE DISTANCE,
358,11.938,car,yolo11n,0.367,25.75,0.0,,1.0,True,SAFE,car AT SAFE DISTANCE,
360,12.005,car,yolo11n,0.9176,15.97,9.596,1.664,0.0,False,SAFE,car OUTSIDE VEHICLE LANE,
360,12.005,car,yolo11n,0.7757,12.61,0.0,,0.0,False,SAFE,car OUTSIDE VEHICLE LANE,
360,12.005,car,yolo11n,0.762,19.97,1.564,12.772,0.0,False,SAFE,car OUTSIDE VEHICLE LANE,
360,12.005,car,yolo11n,0.7128,36.94,20.263,1.823,0.0,False,SAFE,car OUTSIDE VEHICLE LANE,
360,12.005,car,yolo11n,0.4729,31.28,0.0,,1.0,True,SAFE,car AT SAFE DISTANCE,
360,12.005,car,yolo11n,0.3399,27.76,0.0,,1.0,True,SAFE,car AT SAFE DISTANCE,
362,12.072,car,yolo11n,0.9192,15.02,10.526,1.427,0.0,False,SAFE,car OUTSIDE VEHICLE LANE,
362,12.072,car,yolo11n,0.7509,13.34,1.305,10.221,0.0,False,SAFE,car OUTSIDE VEHICLE LANE,
362,12.072,car,yolo11n,0.7305,19.87,1.242,15.994,0.0,False,SAFE,car OUTSIDE VEHICLE LANE,
362,12.072,car,yolo11n,0.5836,32.25,0.0,,1.0,True,SAFE,car AT SAFE DISTANCE,
362,12.072,car,yolo11n,0.3805,37.37,14.073,2.656,0.0,False,SAFE,car OUTSIDE VEHICLE LANE,
362,12.072,car,yolo11n,0.3318,58.61,0.0,,1.0,True,SAFE,car AT SAFE DISTANCE,
362,12.072,car,yolo11n,0.3264,29.65,0.0,,1.0,True,SAFE,car AT SAFE DISTANCE,
364,12.138,car,yolo11n,0.919,14.09,11.095,1.27,0.0,False,SAFE,car OUTSIDE VEHICLE LANE,
364,12.138,car,yolo11n,0.7392,13.99,0.825,16.965,0.0,False,SAFE,car OUTSIDE VEHICLE LANE,
364,12.138,car,yolo11n,0.7125,19.7,1.521,12.954,0.0,False,SAFE,car OUTSIDE VEHICLE LANE,
364,12.138,car,yolo11n,0.5369,33.56,0.0,,1.0,True,SAFE,car AT SAFE DISTANCE,
364,12.138,car,yolo11n,0.4498,58.14,0.0,,1.0,True,SAFE,car AT SAFE DISTANCE,
364,12.138,car,yolo11n,0.4193,42.0,0.0,,0.0,False,SAFE,car OUTSIDE VEHICLE LANE,
366,12.205,car,yolo11n,0.9165,13.28,11.245,1.181,0.0,False,SAFE,car OUTSIDE VEHICLE LANE,
366,12.205,car,yolo11n,0.7563,14.74,0.3,49.154,0.0,False,SAFE,car OUTSIDE VEHICLE LANE,
366,12.205,car,yolo11n,0.7361,19.7,1.199,16.424,0.0,False,SAFE,car OUTSIDE VEHICLE LANE,
366,12.205,car,yolo11n,0.5473,34.79,0.0,,1.0,True,SAFE,car AT SAFE DISTANCE,
366,12.205,car,yolo11n,0.4584,57.84,0.0,,1.0,True,SAFE,car AT SAFE DISTANCE,
366,12.205,car,yolo11n,0.3144,41.53,0.0,,0.0,False,SAFE,car OUTSIDE VEHICLE LANE,
368,12.272,car,yolo11n,0.9188,12.5,12.338,1.013,0.0,False,SAFE,car OUTSIDE VEHICLE LANE,
368,12.272,car,yolo11n,0.8239,19.8,0.793,24.983,0.0,False,SAFE,car OUTSIDE VEHICLE LANE,
368,12.272,car,yolo11n,0.7382,15.62,0.0,,0.0,False,SAFE,car OUTSIDE VEHICLE LANE,
368,12.272,car,yolo11n,0.4563,36.39,0.0,,1.0,True,SAFE,car AT SAFE DISTANCE,
368,12.272,car,yolo11n,0.4009,30.3,0.0,,1.0,True,SAFE,car AT SAFE DISTANCE,
368,12.272,car,yolo11n,0.3408,55.23,0.491,112.553,1.0,True,SAFE,car AT SAFE DISTANCE,
370,12.339,car,yolo11n,0.9244,11.8,12.573,0.938,0.015,False,SAFE,car OUTSIDE VEHICLE LANE,
370,12.339,car,yolo11n,0.6665,19.55,1.692,11.553,0.02,False,SAFE,car OUTSIDE VEHICLE LANE,
370,12.339,car,yolo11n,0.6336,16.94,0.0,,0.0,False,SAFE,car OUTSIDE VEHICLE LANE,
370,12.339,car,yolo11n,0.4686,54.28,2.849,19.054,1.0,True,SAFE,car AT SAFE DISTANCE,
370,12.339,car,yolo11n,0.4474,38.6,16.993,2.272,0.0,False,SAFE,car OUTSIDE VEHICLE LANE,
370,12.339,car,yolo11n,0.3903,37.88,0.0,,1.0,True,SAFE,car AT SAFE DISTANCE,
372,12.405,car,yolo11n,0.9162,11.14,12.273,0.908,0.173,False,SAFE,car OUTSIDE VEHICLE LANE,
372,12.405,car,yolo11n,0.7634,19.6,1.092,17.942,0.088,False,SAFE,car OUTSIDE VEHICLE LANE,
372,12.405,car,yolo11n,0.7303,18.61,0.0,,0.0,False,SAFE,car OUTSIDE VEHICLE LANE,
372,12.405,car,yolo11n,0.5521,36.4,20.991,1.734,0.0,False,SAFE,car OUTSIDE VEHICLE LANE,
372,12.405,car,yolo11n,0.4622,36.0,0.0,,0.0,False,SAFE,car OUTSIDE VEHICLE LANE,
372,12.405,car,yolo11n,0.3743,53.65,3.059,17.54,1.0,True,SAFE,car AT SAFE DISTANCE,
374,12.472,car,yolo11n,0.8753,10.58,11.545,0.916,0.394,True,CRITICAL,BRAKE NOW - car TOO CLOSE,/Users/witchjenjen/Documents/GitHub/AIproject/output/incidents/road_video_2.mp4_f374_CRITICAL_car.jpg
374,12.472,car,yolo11n,0.7047,19.52,0.964,20.251,0.167,False,SAFE,car OUTSIDE VEHICLE LANE,
374,12.472,car,yolo11n,0.6625,20.58,0.0,,0.0,False,SAFE,car OUTSIDE VEHICLE LANE,
374,12.472,car,yolo11n,0.6377,35.65,0.0,,0.0,False,SAFE,car OUTSIDE VEHICLE LANE,
374,12.472,car,yolo11n,0.5424,42.07,10.146,4.147,0.0,False,SAFE,car OUTSIDE VEHICLE LANE,
374,12.472,car,yolo11n,0.5399,35.26,20.212,1.745,0.0,False,SAFE,car OUTSIDE VEHICLE LANE,
374,12.472,car,yolo11n,0.3794,54.92,2.199,24.974,1.0,True,SAFE,car AT SAFE DISTANCE,
374,12.472,car,yolo11n,0.3283,39.32,0.0,,1.0,True,SAFE,car AT SAFE DISTANCE,
376,12.539,car,yolo11n,0.8989,10.1,10.538,0.958,0.591,True,CRITICAL,BRAKE NOW - car TOO CLOSE,
376,12.539,car,yolo11n,0.7886,19.27,1.285,14.994,0.268,True,SAFE,car AT SAFE DISTANCE,
376,12.539,car,yolo11n,0.7736,17.78,0.0,,0.0,False,SAFE,car OUTSIDE VEHICLE LANE,
376,12.539,car,yolo11n,0.7138,35.42,4.348,8.146,0.0,False,SAFE,car OUTSIDE VEHICLE LANE,
376,12.539,car,yolo11n,0.5469,34.23,19.417,1.763,0.0,False,SAFE,car OUTSIDE VEHICLE LANE,
376,12.539,car,yolo11n,0.4861,41.57,10.054,4.135,0.0,False,SAFE,car OUTSIDE VEHICLE LANE,
376,12.539,car,yolo11n,0.3641,55.74,6.147,9.067,1.0,True,SAFE,car AT SAFE DISTANCE,
376,12.539,car,yolo11n,0.3573,40.26,0.0,,1.0,True,SAFE,car AT SAFE DISTANCE,
378,12.605,car,yolo11n,0.9071,9.74,9.318,1.045,0.76,True,CRITICAL,BRAKE NOW - car TOO CLOSE,
378,12.605,car,yolo11n,0.8205,22.58,0.0,,0.0,False,SAFE,car OUTSIDE VEHICLE LANE,
378,12.605,car,yolo11n,0.8067,19.21,1.05,18.303,0.362,True,SAFE,car AT SAFE DISTANCE,
378,12.605,car,yolo11n,0.764,34.63,6.847,5.058,0.0,False,SAFE,car OUTSIDE VEHICLE LANE,
378,12.605,car,yolo11n,0.6285,33.56,18.078,1.856,0.0,False,SAFE,car OUTSIDE VEHICLE LANE,
378,12.605,car,yolo11n,0.497,43.36,7.055,6.146,0.0,False,SAFE,car OUTSIDE VEHICLE LANE,
378,12.605,car,yolo11n,0.4562,56.28,3.984,14.126,1.0,True,SAFE,car AT SAFE DISTANCE,
378,12.605,car,yolo11n,0.4388,41.38,0.0,,1.0,True,SAFE,car AT SAFE DISTANCE,
380,12.672,car,yolo11n,0.9205,9.43,8.247,1.144,0.924,True,CRITICAL,BRAKE NOW - car TOO CLOSE,
380,12.672,car,yolo11n,0.7653,28.04,0.0,,0.0,False,SAFE,car OUTSIDE VEHICLE LANE,
380,12.672,car,yolo11n,0.7626,33.16,0.0,,0.0,False,SAFE,car OUTSIDE VEHICLE LANE,
380,12.672,car,yolo11n,0.6809,32.84,17.168,1.913,0.0,False,SAFE,car OUTSIDE VEHICLE LANE,
380,12.672,car,yolo11n,0.6809,19.17,1.135,16.886,0.453,True,SAFE,car AT SAFE DISTANCE,
380,12.672,car,yolo11n,0.5052,55.75,4.477,12.453,1.0,True,SAFE,car AT SAFE DISTANCE,
380,12.672,car,yolo11n,0.3401,42.65,0.0,,1.0,True,SAFE,car AT SAFE DISTANCE,
382,12.739,car,yolo11n,0.9129,9.15,7.176,1.275,0.998,True,CRITICAL,BRAKE NOW - car TOO CLOSE,
382,12.739,car,yolo11n,0.8143,32.31,0.0,,0.0,False,SAFE,car OUTSIDE VEHICLE LANE,
382,12.739,car,yolo11n,0.7111,31.84,18.161,1.753,0.0,False,SAFE,car OUTSIDE VEHICLE LANE,
382,12.739,car,yolo11n,0.4429,19.14,1.414,13.539,0.554,True,SAFE,car AT SAFE DISTANCE,
382,12.739,car,yolo11n,0.3766,56.28,0.0,,1.0,True,SAFE,car AT SAFE DISTANCE,
384,12.805,car,yolo11n,0.9036,8.93,6.147,1.453,1.0,True,CRITICAL,BRAKE NOW - car TOO CLOSE,
384,12.805,car,yolo11n,0.8435,31.76,10.496,3.026,0.0,False,SAFE,car OUTSIDE VEHICLE LANE,
384,12.805,car,yolo11n,0.6876,30.95,16.386,1.889,0.0,False,SAFE,car OUTSIDE VEHICLE LANE,
384,12.805,car,yolo11n,0.4798,19.55,0.0,,0.644,True,SAFE,car AT SAFE DISTANCE,
384,12.805,car,yolo11n,0.3003,54.96,0.0,,1.0,True,SAFE,car AT SAFE DISTANCE,
386,12.872,car,yolo11n,0.8998,8.72,5.184,1.682,1.0,True,WARNING,SLOW DOWN AND INCREASE FOLLOWING DISTANCE,/Users/witchjenjen/Documents/GitHub/AIproject/output/incidents/road_video_2.mp4_f386_WARNING_car.jpg
386,12.872,car,yolo11n,0.8554,31.14,10.096,3.084,0.0,False,SAFE,car OUTSIDE VEHICLE LANE,
386,12.872,car,yolo11n,0.6493,30.88,11.824,2.612,0.0,False,SAFE,car OUTSIDE VEHICLE LANE,
386,12.872,car,yolo11n,0.4446,19.94,0.0,,0.748,True,SAFE,car AT SAFE DISTANCE,
386,12.872,car,yolo11n,0.4192,34.05,0.0,,1.0,True,SAFE,car AT SAFE DISTANCE,
388,12.939,car,yolo11n,0.9057,8.61,4.22,2.04,1.0,True,WARNING,SLOW DOWN AND INCREASE FOLLOWING DISTANCE,
388,12.939,car,yolo11n,0.8403,30.74,9.071,3.389,0.0,False,SAFE,car OUTSIDE VEHICLE LANE,
388,12.939,car,yolo11n,0.7234,31.38,8.311,3.776,0.0,False,SAFE,car OUTSIDE VEHICLE LANE,
388,12.939,car,yolo11n,0.5192,20.07,0.0,,0.829,True,SAFE,car AT SAFE DISTANCE,
388,12.939,car,yolo11n,0.4261,34.73,0.0,,1.0,True,SAFE,car AT SAFE DISTANCE,
390,13.005,car,yolo11n,0.8803,8.54,3.341,2.556,1.0,True,WARNING,SLOW DOWN AND INCREASE FOLLOWING DISTANCE,
390,13.005,car,yolo11n,0.778,30.01,9.446,3.177,0.0,False,SAFE,car OUTSIDE VEHICLE LANE,
390,13.005,car,yolo11n,0.7193,32.31,4.113,7.856,0.0,False,SAFE,car OUTSIDE VEHICLE LANE,
390,13.005,car,yolo11n,0.5519,20.4,0.0,,0.962,True,SAFE,car AT SAFE DISTANCE,
392,13.072,car,yolo11n,0.8971,8.51,2.635,3.23,1.0,True,CAUTION,CAUTION - car IN VEHICLE LANE,
392,13.072,car,yolo11n,0.7527,29.3,9.646,3.038,0.0,False,SAFE,car OUTSIDE VEHICLE LANE,
392,13.072,car,yolo11n,0.7144,33.97,0.0,,0.0,False,SAFE,car OUTSIDE VEHICLE LANE,
392,13.072,car,yolo11n,0.4778,20.73,0.0,,0.998,True,SAFE,car AT SAFE DISTANCE,
394,13.139,car,yolo11n,0.9229,8.59,1.799,4.774,1.0,True,CAUTION,CAUTION - car IN VEHICLE LANE,
394,13.139,car,yolo11n,0.7057,28.63,9.703,2.951,0.0,False,SAFE,car OUTSIDE VEHICLE LANE,
394,13.139,car,yolo11n,0.5745,35.45,0.0,,0.0,False,SAFE,car OUTSIDE VEHICLE LANE,
394,13.139,car,yolo11n,0.4547,20.71,0.0,,1.0,True,SAFE,car AT SAFE DISTANCE,
396,13.206,car,yolo11n,0.9066,8.69,0.985,8.82,1.0,True,CAUTION,CAUTION - car IN VEHICLE LANE,
396,13.206,car,yolo11n,0.6305,28.0,9.232,3.033,0.0,False,SAFE,car OUTSIDE VEHICLE LANE,
396,13.206,car,yolo11n,0.5335,20.94,0.0,,1.0,True,SAFE,car AT SAFE DISTANCE,
396,13.206,car,yolo11n,0.5138,38.79,0.0,,0.0,False,SAFE,car OUTSIDE VEHICLE LANE,
398,13.272,car,yolo11n,0.9163,8.82,0.236,37.434,1.0,True,CAUTION,CAUTION - car IN VEHICLE LANE,
398,13.272,car,yolo11n,0.5872,27.38,9.382,2.918,0.0,False,SAFE,car OUTSIDE VEHICLE LANE,
398,13.272,car,yolo11n,0.4019,21.77,0.0,,1.0,True,SAFE,car AT SAFE DISTANCE,
400,13.339,car,yolo11n,0.878,9.02,0.0,,1.0,True,CAUTION,CAUTION - car IN VEHICLE LANE,
400,13.339,car,yolo11n,0.6067,26.99,8.889,3.036,0.0,False,SAFE,car OUTSIDE VEHICLE LANE,
402,13.406,car,yolo11n,0.846,9.18,0.0,,1.0,True,CAUTION,CAUTION - car IN VEHICLE LANE,
402,13.406,car,yolo11n,0.6179,26.36,9.382,2.81,0.0,False,SAFE,car OUTSIDE VEHICLE LANE,
402,13.406,car,yolo11n,0.437,53.36,0.29,184.077,1.0,True,SAFE,car AT SAFE DISTANCE,
404,13.472,car,yolo11n,0.8487,9.36,0.0,,1.0,True,CAUTION,CAUTION - car IN VEHICLE LANE,
404,13.472,car,yolo11n,0.4982,51.02,3.898,13.088,1.0,True,SAFE,car AT SAFE DISTANCE,
404,13.472,car,yolo11n,0.4842,25.96,8.675,2.993,0.0,False,SAFE,car OUTSIDE VEHICLE LANE,
406,13.539,car,yolo11n,0.8805,9.58,0.0,,1.0,True,CAUTION,CAUTION - car IN VEHICLE LANE,
406,13.539,car,yolo11n,0.5814,24.89,9.446,2.635,0.0,False,SAFE,car OUTSIDE VEHICLE LANE,
406,13.539,car,yolo11n,0.4307,50.8,4.938,10.288,1.0,True,SAFE,car AT SAFE DISTANCE,
408,13.606,car,yolo11n,0.8242,9.97,0.0,,1.0,True,CAUTION,CAUTION - car IN VEHICLE LANE,
408,13.606,car,yolo11n,0.5926,49.36,6.917,7.136,1.0,True,SAFE,car AT SAFE DISTANCE,
408,13.606,car,yolo11n,0.4501,24.2,9.489,2.55,0.0,False,SAFE,car OUTSIDE VEHICLE LANE,
410,13.672,car,yolo11n,0.7961,10.45,0.0,,1.0,True,CAUTION,CAUTION - car IN VEHICLE LANE,
410,13.672,car,yolo11n,0.5015,47.83,7.917,6.042,1.0,True,SAFE,car AT SAFE DISTANCE,
412,13.739,car,yolo11n,0.8226,10.92,0.0,,1.0,True,CAUTION,CAUTION - car IN VEHICLE LANE,
412,13.739,car,yolo11n,0.6197,46.84,9.436,4.964,1.0,True,CAUTION,CAUTION - car IN VEHICLE LANE,
414,13.806,car,yolo11n,0.7927,11.42,0.0,,1.0,True,CAUTION,CAUTION - car IN VEHICLE LANE,
414,13.806,car,yolo11n,0.6234,46.2,8.756,5.276,1.0,True,SAFE,car AT SAFE DISTANCE,
414,13.806,car,yolo11n,0.4652,36.0,0.0,,1.0,True,SAFE,car AT SAFE DISTANCE,
414,13.806,car,yolo11n,0.4053,25.2,0.0,,1.0,True,SAFE,car AT SAFE DISTANCE,
416,13.872,car,yolo11n,0.6722,11.97,0.0,,1.0,True,CAUTION,CAUTION - car IN VEHICLE LANE,
416,13.872,car,yolo11n,0.5171,44.73,18.485,2.42,1.0,True,WARNING,SLOW DOWN AND INCREASE FOLLOWING DISTANCE,/Users/witchjenjen/Documents/GitHub/AIproject/output/incidents/road_video_2.mp4_f416_WARNING_car.jpg
416,13.872,car,yolo11n,0.4367,25.03,0.0,,1.0,True,SAFE,car AT SAFE DISTANCE,
416,13.872,car,yolo11n,0.3939,37.63,0.0,,1.0,True,SAFE,car AT SAFE DISTANCE,
418,13.939,car,yolo11n,0.6867,12.52,0.0,,1.0,True,CAUTION,CAUTION - car IN VEHICLE LANE,
418,13.939,car,yolo11n,0.6343,24.29,6.822,3.56,1.0,True,CAUTION,CAUTION - car IN VEHICLE LANE,
418,13.939,car,yolo11n,0.6243,44.28,14.437,3.067,1.0,True,CAUTION,CAUTION - car IN VEHICLE LANE,
418,13.939,car,yolo11n,0.4629,38.24,0.0,,1.0,True,SAFE,car AT SAFE DISTANCE,
418,13.939,car,yolo11n,0.3384,23.08,6.706,3.442,0.0,False,SAFE,car OUTSIDE VEHICLE LANE,
420,14.006,car,yolo11n,0.7368,13.1,0.0,,1.0,True,CAUTION,CAUTION - car IN VEHICLE LANE,
420,14.006,car,yolo11n,0.5054,44.53,13.43,3.316,1.0,True,CAUTION,CAUTION - car IN VEHICLE LANE,
420,14.006,car,yolo11n,0.4878,39.08,0.0,,1.0,True,SAFE,car AT SAFE DISTANCE,
420,14.006,fire hydrant,yolo11n,0.4679,43.08,0.0,,0.0,False,SAFE,fire hydrant OUTSIDE VEHICLE LANE,
420,14.006,truck,yolo11n,0.4034,31.82,0.0,,1.0,True,SAFE,truck AT SAFE DISTANCE,
422,14.073,car,yolo11n,0.7985,13.76,0.0,,1.0,True,CAUTION,CAUTION - car IN VEHICLE LANE,
422,14.073,fire hydrant,yolo11n,0.6651,43.08,0.0,,0.0,False,SAFE,fire hydrant OUTSIDE VEHICLE LANE,
422,14.073,car,yolo11n,0.5651,23.95,4.686,5.111,1.0,True,SAFE,car AT SAFE DISTANCE,
422,14.073,car,yolo11n,0.5066,38.77,0.0,,1.0,True,SAFE,car AT SAFE DISTANCE,
422,14.073,car,yolo11n,0.4987,45.28,8.739,5.181,1.0,True,SAFE,car AT SAFE DISTANCE,
424,14.139,car,yolo11n,0.8127,14.6,0.0,,1.0,True,SAFE,car AT SAFE DISTANCE,
424,14.139,car,yolo11n,0.6192,37.45,0.0,,1.0,True,SAFE,car AT SAFE DISTANCE,
424,14.139,fire hydrant,yolo11n,0.5957,43.08,0.0,,0.0,False,SAFE,fire hydrant OUTSIDE VEHICLE LANE,
424,14.139,car,yolo11n,0.4479,43.22,9.874,4.377,1.0,True,CAUTION,CAUTION - car IN VEHICLE LANE,
424,14.139,car,yolo11n,0.4132,24.22,2.939,8.242,1.0,True,SAFE,car AT SAFE DISTANCE,
426,14.206,car,yolo11n,0.8323,15.37,0.0,,1.0,True,SAFE,car AT SAFE DISTANCE,
426,14.206,car,yolo11n,0.5803,36.59,0.0,,1.0,True,SAFE,car AT SAFE DISTANCE,
426,14.206,fire hydrant,yolo11n,0.4701,42.0,5.398,7.781,0.0,False,SAFE,fire hydrant OUTSIDE VEHICLE LANE,
426,14.206,car,yolo11n,0.4665,42.32,9.682,4.371,1.0,True,CAUTION,CAUTION - car IN VEHICLE LANE,
426,14.206,car,yolo11n,0.4398,24.39,2.024,12.049,1.0,True,SAFE,car AT SAFE DISTANCE,
426,14.206,car,yolo11n,0.4024,22.0,5.762,3.818,0.0,False,SAFE,car OUTSIDE VEHICLE LANE,
428,14.273,car,yolo11n,0.8163,16.11,0.0,,1.0,True,SAFE,car AT SAFE DISTANCE,
428,14.273,car,yolo11n,0.613,20.88,6.544,3.191,0.0,False,SAFE,car OUTSIDE VEHICLE LANE,
428,14.273,car,yolo11n,0.5236,36.03,0.0,,1.0,True,SAFE,car AT SAFE DISTANCE,
428,14.273,car,yolo11n,0.4503,54.78,0.0,,1.0,True,SAFE,car AT SAFE DISTANCE,
428,14.273,car,yolo11n,0.4425,41.73,9.575,4.358,1.0,True,CAUTION,CAUTION - car IN VEHICLE LANE,
428,14.273,car,yolo11n,0.3523,24.33,1.864,13.056,1.0,True,SAFE,car AT SAFE DISTANCE,
428,14.273,fire hydrant,yolo11n,0.3214,42.38,2.624,16.152,0.0,False,SAFE,fire hydrant OUTSIDE VEHICLE LANE,
430,14.339,car,yolo11n,0.822,16.87,0.0,,1.0,True,SAFE,car AT SAFE DISTANCE,
430,14.339,car,yolo11n,0.6256,36.02,3.449,10.445,1.0,True,SAFE,car AT SAFE DISTANCE,
430,14.339,car,yolo11n,0.5484,20.16,6.64,3.036,0.0,False,SAFE,car OUTSIDE VEHICLE LANE,
430,14.339,car,yolo11n,0.3845,53.98,0.0,,1.0,True,SAFE,car AT SAFE DISTANCE,
430,14.339,car,yolo11n,0.3719,41.83,6.212,6.734,1.0,True,SAFE,car AT SAFE DISTANCE,
430,14.339,truck,yolo11n,0.3466,32.93,0.0,,1.0,True,SAFE,truck AT SAFE DISTANCE,
432,14.406,car,yolo11n,0.7996,17.64,0.0,,1.0,True,SAFE,car AT SAFE DISTANCE,
432,14.406,car,yolo11n,0.64,19.32,7.111,2.717,0.0,False,SAFE,car OUTSIDE VEHICLE LANE,
432,14.406,car,yolo11n,0.619,35.02,6.897,5.077,1.0,True,SAFE,car AT SAFE DISTANCE,
432,14.406,car,yolo11n,0.5233,51.42,25.189,2.041,1.0,True,WARNING,SLOW DOWN AND INCREASE FOLLOWING DISTANCE,/Users/witchjenjen/Documents/GitHub/AIproject/output/incidents/road_video_2.mp4_f432_WARNING_car.jpg
